timestamp,id,xpos,ypos,heading,direction,energy,speed,totalDistance,datetime,micros
2013-11-28 19:04:05.5,4,77.2414100276,47.252647832,-0.746501358,2.2119585367,1264.86731521,1.7822554289,864.225241294,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,5,61.3664624202,49.3803066306,0.9074010886,1.1925683472,971.019750628,1.6872349509,973.296183453,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,6,64.7267359862,27.500317321,0.4861818942,0.9721405086,1120.53361278,1.2048684262,1101.53541917,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,8,68.4454168136,60.8519894402,2.9693193582,1.7444133033,1296.11043674,0.7827573898,1146.140691,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,11,69.1285585315,61.8791369303,-3.1060574072,3.0728323711,1179.13574514,2.3714917167,995.913544039,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,12,61.0266767852,58.5342534121,1.311803868,-0.605400733,1519.96814101,0.7785898126,962.271283609,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,13,71.0929,71.6505,2.74819,0.0,4.64522,0.0,1.98862,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,14,78.2122960751,43.1052898832,-0.878409942,-2.4431959684,982.348950432,1.5471523888,851.454621722,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,1,79.5219644101,28.2985174612,-1.3919787577,1.916833899,1176.87324189,1.5485648744,899.340104725,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:05.5,2,75.8621110738,60.5326115807,-2.2137243127,2.9835561713,1024.47657581,1.2935286711,986.896185694,2013-11-28 19:04:05.500,500000
2013-11-28 19:04:06.5,3,77.134,70.651,-2.2477660733,0.0,4.24903,0.0,0.844066,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,4,77.2627990282,47.7569328152,-1.3886560976,-0.8387235271,1266.60945001,2.47951619,865.502803129,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,5,61.3299532228,49.929743807,-0.1459478199,-0.7058429299,972.890878561,0.843242854,974.104403112,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,6,65.032667522,28.367441653,0.4694296867,-0.1954577425,1120.96,1.2623628411,1102.54539771,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,8,67.9941142835,60.4957503765,3.0459842115,-1.3387651849,1300.22368421,1.2865981975,1146.99601504,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,11,69.7184076515,58.7466972982,2.8058583965,2.9167353072,1184.19941787,3.5580239852,999.10704427,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,12,61.2877497861,58.9925754124,0.3288640966,0.6481537667,1528.81794651,1.0808063763,962.890568597,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,13,71.0929,71.6505,2.7489595541,0.0,4.64523,0.0,1.98862,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,14,75.8701402568,43.3207395339,-1.4729592577,-1.2762935199,985.157921978,3.018186677,853.902710673,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,1,79.8419946131,27.539681465,-2.2280021768,-2.1362252335,1179.841076,1.26288928,900.433209231,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:06.5,2,75.3682075432,59.0347828259,-2.5061453748,-2.46696876,1026.07631932,2.0706633858,988.508055453,2013-11-28 19:04:06.500,500000
2013-11-28 19:04:07.5,3,77.134,70.651,-2.2469089646,0.0,4.24903,0.0,0.844066,2013-11-28 19:04:07.500,500000
